"X","Metal_ID","QUBR_ID","Elevation..m.","Stick","Canopy1","Canopy2","Tree_pic","Env_pic","Recorder","Date","Comments","Page","Locality","Transcriber","Checked.","Daniel_tag","Daniel_lat","Daniel_long","DBH_ag","multistemmed","Canopy_short","Canopy_long","Crown_spread","a","b","c","eccentricity","Canopy_area","X.1","Y","geometry"
265,170,"SD_088","427",172,9.46,6.73,"Y","Y","KA","9/10/23",NA,"35B","SD","CAJ","Y",NA,NA,NA,0.342,FALSE,6.73,9.46,8.095,4.73,3.365,3.32410514274143,0.702770643285714,50.0030023912293,617360.445521524,2605300.83629177,c(617360.445521524, 2605300.83629177)
266,171,"SD_135","427",172,6.7,6.33,"Y","Y","KA","9/10/23",NA,"35B","SD","CAJ","Y",NA,NA,NA,0.384,FALSE,6.33,6.7,6.515,3.35,3.165,1.09785017192693,0.327716469231921,33.3095215078492,617370.30663311,2605301.65358999,c(617370.30663311, 2605301.65358999)
267,176,"SD_089","429",172,9.24,6,"Y","Y","KA","9/10/23",NA,"35B","SD","CAJ","Y",NA,NA,NA,0.314,FALSE,6,9.24,7.62,4.62,3,3.51345983326976,0.760489141400382,43.5424741787545,617368.432338889,2605302.00765501,c(617368.432338889, 2605302.00765501)
268,181,"SD_136","430",172,8.45,8.7,"Y","Y","KA","9/10/23",NA,"35B","SD","CAJ","Y",NA,NA,NA,0.622,FALSE,8.45,8.7,8.575,4.35,4.225,1.03531396204243,0.238003209664927,57.7385459821634,617364.163025442,2605304.00345804,c(617364.163025442, 2605304.00345804)
269,178,"SD_137","426",172,12.45,11.19,"Y","Y","KA","9/10/23",NA,"35B","SD","CAJ","Y",NA,NA,NA,0.57,FALSE,11.19,12.45,11.82,6.225,5.595,2.72884590990404,0.438368820868119,109.418137832797,617356.418763353,2605315.0143343,c(617356.418763353, 2605315.0143343)
270,177,"SD_090","424",172,10.25,12.28,"Y","Y","KA","9/10/23",NA,"35B","SD","CAJ","Y",NA,NA,NA,0.465,FALSE,10.25,12.28,11.265,6.14,5.125,3.3814161234607,0.550719238348648,98.8580668268368,617368.686725295,2605312.71358875,c(617368.686725295, 2605312.71358875)
271,180,"SD_091","426",172,19,18.7,"Y","Y","KA","9/10/23","Daniel tag: 39","36A","SD","CAJ","Y",39,23.5535333333333,-109.850033333333,0.00907183175623803,FALSE,18.7,19,18.85,9.5,9.35,1.68151717208002,0.177001807587371,279.051967455113,617372.422217674,2605271.21983031,c(617372.422217674, 2605271.21983031)
272,179,"SD_138","426",172,7.2,4.7,"Y","Y","KA","9/10/23",NA,"36A","SD","CAJ","Y",NA,NA,NA,0.252,FALSE,4.7,7.2,5.95,3.6,2.35,2.72717802865893,0.757549452405258,26.5778738493697,617374.703373851,2605262.56428488,c(617374.703373851, 2605262.56428488)
273,173,"SD_092","426",172,8,8.64,"Y","Y","KA","9/10/23",NA,"36A","SD","CAJ","Y",NA,NA,NA,0.314,FALSE,8,8.64,8.32,4.32,4,1.63168624434969,0.377705149155021,54.2867210540316,617373.672281453,2605263.84786286,c(617373.672281453, 2605263.84786286)
274,172,"SD_093","426",172,8.53,8.99,"Y","Y","KA","9/10/23",NA,"36A","SD","CAJ","Y",NA,NA,NA,0.2829858653714,TRUE,8.53,8.99,8.76,4.495,4.265,1.41943650791432,0.315781203095511,60.2280225406843,617367.371858062,2605264.53552351,c(617367.371858062, 2605264.53552351)
275,501,"SD_094","423",172,10.35,6.08,"Y","Y","KA","9/10/23",NA,"36A","SD","CAJ","Y",NA,NA,NA,0.294,FALSE,6.08,10.35,8.215,5.175,3.04,4.18796191482205,0.809268002864165,49.4235356262746,617370.431087724,2605264.92916253,c(617370.431087724, 2605264.92916253)
276,510,"SD_139","422",172,9.05,8.58,"Y","Y","KA","9/10/23",NA,"36A","SD","CAJ","Y",NA,NA,NA,0.200661406354087,TRUE,8.58,9.05,8.815,4.525,4.29,1.43927933355551,0.318072780896246,60.9853819896485,617366.911820647,2605258.2571378,c(617366.911820647, 2605258.2571378)
277,516,"SD_140","424",172,8.01,7.25,"Y","Y","KA","9/10/23",NA,"36A","SD","CAJ","Y",NA,NA,NA,0.388,FALSE,7.25,8.01,7.63,4.005,3.625,1.70276246141381,0.425159166395457,45.6100348438983,617363.027143715,2605254.71953092,c(617363.027143715, 2605254.71953092)
278,526,"SD_095","425",172,11.6,7.72,"Y","Y","KA","9/10/23",NA,"36A","SD","CAJ","Y",NA,NA,NA,0.57,FALSE,7.72,11.6,9.66,5.8,3.86,4.32901836447941,0.746382476634381,70.3339763285683,617356.232632754,2605253.37318499,c(617356.232632754, 2605253.37318499)
279,503,"SD_096","425",172,5.49,7.2,"Y","Y","KA","9/10/23",NA,"36B","SD","CAJ","Y",NA,NA,NA,0.445,FALSE,5.49,7.2,6.345,3.6,2.745,2.32915757302936,0.646988214730377,31.0452186027743,617355.043260279,2605253.17909583,c(617355.043260279, 2605253.17909583)
280,513,"SD_097","426",172,8.65,14.78,"Y","Y","KA","9/10/23",NA,"36B","SD","CAJ","Y",NA,NA,NA,0.498,FALSE,8.65,14.78,11.715,7.39,4.325,5.99220118153588,0.810852663266019,100.410798995874,617354.842057007,2605257.05302921,c(617354.842057007, 2605257.05302921)
281,519,"SD_098","426",172,11.15,10.37,"Y","Y","KA","9/10/23",NA,"36B","SD","CAJ","Y",NA,NA,NA,0.788,FALSE,10.37,11.15,10.76,5.575,5.185,2.04851165483626,0.367446036741931,90.8120553419116,617349.367080776,2605260.88466576,c(617349.367080776, 2605260.88466576)
282,515,"SD_141","425",172,8.91,13.19,"Y","Y","KA","9/10/23",NA,"36B","SD","CAJ","Y",NA,NA,NA,0.73,FALSE,8.91,13.19,11.05,6.595,4.455,4.86281811298757,0.737349221074688,92.302269817142,617350.719174311,2605262.00280883,c(617350.719174311, 2605262.00280883)
283,507,"SD_142","427",172,12.91,9.22,"Y","Y","KA","9/10/23",NA,"36B","SD","CAJ","Y",NA,NA,NA,0.56,FALSE,9.22,12.91,11.065,6.455,4.61,4.51828783943653,0.699967132368168,93.486100468831,617345.772325482,2605263.62408397,c(617345.772325482, 2605263.62408397)
284,525,"SD_143","430",172,12.75,13.7,"Y","Y","KA","9/10/23","Daniel Tag: 42","36B","SD","CAJ","Y",42,23.5531166666667,-109.850183333333,0.00267380304394384,FALSE,12.75,13.7,13.225,6.85,6.375,2.50636689253589,0.365892977012538,137.189424191449,617352.54627559,2605225.10749091,c(617352.54627559, 2605225.10749091)
285,520,"SD_099","431",172,3.85,7.57,"Y","Y","KA","9/10/23",NA,"36B","SD","CAJ","Y",NA,NA,NA,0.175,FALSE,3.85,7.57,5.71,3.785,1.925,3.25892620352164,0.861010886003077,22.8900367731369,617346.263596368,2605223.5807055,c(617346.263596368, 2605223.5807055)
286,512,"SD_144","429",172,14.2,13.5,"Y","Y","KA","9/10/23","Daniel Tag: 41","36B","SD","CAJ","Y",41,23.553,-109.849983333333,0.0070028174960434,FALSE,13.5,14.2,13.85,7.1,6.75,2.2017038856304,0.310099138821183,150.560827923291,617372.034935431,2605213.45261424,c(617372.034935431, 2605213.45261424)
287,518,"SD_145","421",172,14.15,13.2,"Y","Y","KA","9/10/23","Daniel Tag: 43","37A","SD","CAJ","Y",43,23.5529666666667,-109.8505,0.00572957795130823,FALSE,13.2,14.15,13.675,7.075,6.6,2.54865160428019,0.360233442301087,146.696668959375,617329.850532581,2605212.37609651,c(617329.850532581, 2605212.37609651)
288,506,"SD_100","420",172,8.4,13.74,"Y","Y","KA","9/10/23",NA,"37A","SD","CAJ","Y",NA,NA,NA,0.437507714217704,TRUE,8.4,13.74,11.07,6.87,4.2,5.43662579179402,0.791357466054443,90.6475144266799,617328.817961284,2605213.84421553,c(617328.817961284, 2605213.84421553)
289,508,"SD_101","419",172,5.73,7.83,"Y","Y","KA","9/10/23",NA,"37A","SD","CAJ","Y",NA,NA,NA,0.235,FALSE,5.73,7.83,6.78,3.915,2.865,2.6681454233231,0.681518626647024,35.2375954591736,617331.692282465,2605216.08186156,c(617331.692282465, 2605216.08186156)
290,524,"SD_146","417",172,5.75,4.47,"Y","Y","KA","9/10/23",NA,"37A","SD","CAJ","Y",NA,NA,NA,0.144,FALSE,4.47,5.75,5.11,2.875,2.235,1.80842472887317,0.629017296999364,20.1866962947229,617325.323816386,2605204.03505705,c(617325.323816386, 2605204.03505705)
291,523,"SD_102","419",172,2.85,4.69,"Y","Y","KA","9/10/23",NA,"37A","SD","CAJ","Y",NA,NA,NA,0.815,FALSE,2.85,4.69,3.77,2.345,1.425,1.86236408900086,0.794185112580324,10.498024551052,617329.349044099,2605211.26477629,c(617329.349044099, 2605211.26477629)
292,522,"SD_103","416",172,3.12,4.11,"Y","Y","KA","9/10/23",NA,"37A","SD","CAJ","Y",NA,NA,NA,0.127,FALSE,3.12,4.11,3.615,2.055,1.56,1.33769391117699,0.650945942178585,10.0713177288782,617330.383095349,2605209.61211934,c(617330.383095349, 2605209.61211934)
293,505,"SD_104","418",172,5.52,6.01,"Y","Y","KA","9/10/23",NA,"37A","SD","CAJ","Y",NA,NA,NA,0.39,FALSE,5.52,6.01,5.765,3.005,2.76,1.18845487924448,0.395492472294335,26.055741150343,617328.550222358,2605204.79912673,c(617328.550222358, 2605204.79912673)
294,517,"SD_147","420",172,11.16,15.07,"Y","Y","KA","9/10/23",NA,"37A","SD","CAJ","Y",NA,NA,NA,0.709940842605917,TRUE,11.16,15.07,13.115,7.535,5.58,5.06357828022832,0.672007734602299,132.089205597979,617320.67872644,2605210.45705656,c(617320.67872644, 2605210.45705656)
295,514,"SD_148","418",172,15.42,14.1,"Y","Y","KA","9/10/23",NA,"37B","SD","CAJ","Y",NA,NA,NA,0.590529423483708,TRUE,14.1,15.42,14.76,7.71,7.05,3.12115363287359,0.404818888829259,170.7628394822,617320.607737544,2605198.09164881,c(617320.607737544, 2605198.09164881)
296,502,"SD_149","412",172,2.02,2.08,"Y","Y","KA","9/10/23",NA,"37B","SD","CAJ","Y",NA,NA,NA,0.194,FALSE,2.02,2.08,2.05,1.04,1.01,0.247991935352745,0.238453783993024,3.29992892333072,617313.098678757,2605200.98424131,c(617313.098678757, 2605200.98424131)
297,521,"SD_150","417",172,11.15,13.45,"Y","Y","KA","9/10/23",NA,"37B","SD","CAJ","Y",NA,NA,NA,0.673,FALSE,11.15,13.45,12.3,6.725,5.575,3.7609839138183,0.559254113578929,117.784199069307,617310.0483115,2605199.48338716,c(617310.0483115, 2605199.48338716)
298,504,"SD_035","422",172,14.54,11.97,"Y","Y","KA","9/10/23",NA,"37B","SD","CAJ","Y",NA,NA,NA,0.572207130329569,TRUE,11.97,14.54,13.255,7.27,5.985,4.12706614921544,0.567684477196072,136.693680870713,617317.58696155,2605192.90003383,c(617317.58696155, 2605192.90003383)
299,511,"SD_036","421",172,7.04,5.56,"Y","Y","KA","9/10/23",NA,"37B","SD","CAJ","Y",NA,NA,NA,0.204,FALSE,5.56,7.04,6.3,3.52,2.78,2.15916650585359,0.613399575526588,30.7423690709683,617325.573840466,2605194.0713709,c(617325.573840466, 2605194.0713709)
300,509,"SD_034","422",172,8.99,6.26,"Y","Y","KA","9/10/23",NA,"37B","SD","CAJ","Y",NA,NA,NA,0.215,FALSE,6.26,8.99,7.625,4.495,3.13,3.22616258114807,0.71772248746342,44.2001666007836,617323.372605772,2605192.76187236,c(617323.372605772, 2605192.76187236)
301,527,"SD_037","424",172,6.91,6.59,"Y","Y","KA","9/10/23",NA,"37B","SD","CAJ","Y",NA,NA,NA,0.164,FALSE,6.59,6.91,6.75,3.455,3.295,1.03923048454133,0.30079029943309,35.7645976268133,617323.35632982,2605194.79178997,c(617323.35632982, 2605194.79178997)
302,600,"SD_038","423",172,6.86,8.37,"Y","Y","KA","9/10/23",NA,"37B","SD","CAJ","Y",NA,NA,NA,0.31,FALSE,6.86,8.37,7.615,4.185,3.43,2.397775010296,0.572945044276225,45.0961488255874,617324.079729172,2605189.4456452,c(617324.079729172, 2605189.4456452)
303,599,"SD_039","423",172,8.24,15.23,"Y","Y","KA","9/10/23",NA,"38A","SD","CAJ","Y",NA,NA,NA,0.41,FALSE,8.24,15.23,11.735,7.615,4.12,6.4042036975724,0.840998515767879,98.5636995951955,617319.658023051,2605189.22564249,c(617319.658023051, 2605189.22564249)
304,598,"SD_040","424",172,10.05,8.82,"Y","Y","KA","9/10/23",NA,"38A","SD","CAJ","Y",NA,NA,NA,0.41,FALSE,8.82,10.05,9.435,5.025,4.41,2.40884308330784,0.479371757872206,69.6184786017132,617324.119679369,2605184.46312017,c(617324.119679369, 2605184.46312017)
305,597,"SD_041","425",172,22.8,21.3,"Y","Y","KA","9/10/23","Daniel tag: 44","38A","SD","CAJ","Y",44,23.5527333333333,-109.850383333333,0.0148365532081575,TRUE,21.3,22.8,22.05,11.4,10.65,4.06663251351779,0.356722150308578,381.420764072337,617336.553426364,2605182.71732157,c(617336.553426364, 2605182.71732157)
306,595,"SD_001","410",172,20.9,14.6,"Y","Y","KA","9/10/23",NA,"38A","SD","CAJ","Y",NA,NA,NA,0.829,FALSE,14.6,20.9,17.75,10.45,7.3,7.47746614836871,0.715546999843896,239.656395579097,618129.41762473,2604945.85938976,c(618129.41762473, 2604945.85938976)
307,594,"SD_002","408",172,29.88,14.21,"Y","Y","KA","9/10/23",NA,"38A","SD","CAJ","Y",NA,NA,NA,0.896,FALSE,14.21,29.88,22.045,14.94,7.105,13.1423960905156,0.879678453180429,333.475976108107,618076.644777547,2604970.71687449,c(618076.644777547, 2604970.71687449)
308,593,"SD_003","412",172,4.06,4.09,"Y","Y","KA","9/10/23",NA,"38A","SD","CAJ","Y",NA,NA,NA,0.17,FALSE,4.06,4.09,4.075,2.045,2.03,0.247234706301523,0.12089716689561,13.04185066248,618050.589206363,2604994.8672947,c(618050.589206363, 2604994.8672947)
309,592,"SD_075","408",172,13.18,14.99,"Y","Y","KA","9/10/23",NA,"38A","SD","CAJ","Y",NA,NA,NA,0.103,FALSE,13.18,14.99,14.085,7.495,6.59,3.57028360218065,0.476355383880006,155.16970142574,618035.767479615,2604997.33143817,c(618035.767479615, 2604997.33143817)
310,591,"SD_004","420",172,21.5,11.83,"Y","Y","KA","9/10/23",NA,"38A","SD","CAJ","Y",NA,NA,NA,0.640578644664338,TRUE,11.83,21.5,16.665,10.75,5.915,8.97637315400825,0.835011456186814,199.762095869324,617953.473215239,2605054.24754174,c(617953.473215239, 2605054.24754174)
311,590,"SD_005","420",172,10.05,11.08,"Y","Y","KA","9/10/23",NA,"38B","SD","CAJ","Y",NA,NA,NA,0.484,FALSE,10.05,11.08,10.565,5.54,5.025,2.33258976247432,0.421045083479119,87.4572270869595,617952.121144808,2605053.1293421,c(617952.121144808, 2605053.1293421)
312,589,"SD_006","419",172,13,12.03,"Y","Y","KA","9/10/23",NA,"38B","SD","CAJ","Y",NA,NA,NA,0.614,FALSE,12.03,13,12.515,6.5,6.015,2.46369133618642,0.379029436336372,122.828418773727,617945.856288932,2605049.38784165,c(617945.856288932, 2605049.38784165)
313,588,"SD_074","419",172,5.09,9.7,"Y","Y","KA","9/10/23",NA,"38B","SD","CAJ","Y",NA,NA,NA,0.329802971484491,TRUE,5.09,9.7,7.395,4.85,2.545,4.12861659639158,0.851261153895171,38.7774635214222,617948.40964334,2605049.22387189,c(617948.40964334, 2605049.22387189)
314,587,"SD_073","420",172,5,6,"Y","Y","KA","9/10/23",NA,"38B","SD","CAJ","Y",NA,NA,NA,0.343,FALSE,5,6,5.5,3,2.5,1.6583123951777,0.552770798392567,23.5619449019234,617948.952740158,2605045.1681451,c(617948.952740158, 2605045.1681451)
315,586,"SD_007","421",172,15.5,13.31,"Y","Y","KA","9/10/23","too big, awk pic, mother tree","38B","SD","CAJ","Y",NA,NA,NA,0.749787303173373,TRUE,13.31,15.5,14.405,7.75,6.655,3.97158343737104,0.512462379015619,162.031568099711,617799.069438102,2605107.81515023,c(617799.069438102, 2605107.81515023)
316,585,"SD_009","418",172,10.92,10.71,"Y","Y","KA","9/10/23",NA,"38B","SD","CAJ","Y",NA,NA,NA,0.438,FALSE,10.71,10.92,10.815,5.46,5.355,1.06563361433468,0.195170991636388,91.8548284834545,617703.367627938,2605181.97236474,c(617703.367627938, 2605181.97236474)
317,584,"SD_072","422",172,10.7,11.8,"Y","Y","KA","9/10/23",NA,"38B","SD","CAJ","Y",NA,NA,NA,0.415,FALSE,10.7,11.8,11.25,5.9,5.35,2.48746859276655,0.421604846231619,99.1643721105618,617690.704327661,2605191.09801018,c(617690.704327661, 2605191.09801018)
318,596,"SD_008","423",172,8.2,7.77,"Y","Y","KA","9/10/23",NA,"38B","SD","CAJ","Y",NA,NA,NA,0.268,FALSE,7.77,8.2,7.985,4.1,3.885,1.31025760825877,0.319575026404579,50.040858582705,617692.849129484,2605199.42001412,c(617692.849129484, 2605199.42001412)
319,583,"SD_010","418",172,18.9,25.54,"Y","Y","KA","9/10/23","BEES!","39A","SD","CAJ","Y",NA,NA,NA,0.876790168740503,TRUE,18.9,25.54,22.22,12.77,9.45,8.58896967045524,0.672589637467129,379.116405860929,617575.910877586,2605142.93036672,c(617575.910877586, 2605142.93036672)
320,582,"SD_011","423",172,13.84,10.3,"Y","Y","KA","9/10/23",NA,"39A","SD","CAJ","Y",NA,NA,NA,0.474,FALSE,10.3,13.84,12.07,6.92,5.15,4.62210990782348,0.66793495777796,111.960078988633,617589.646367756,2605148.57723904,c(617589.646367756, 2605148.57723904)
321,581,"SD_071","423",172,10.9,14.1,"Y","Y","KA","9/10/23",NA,"39A","SD","CAJ","Y",NA,NA,NA,0.582,FALSE,10.9,14.1,12.5,7.05,5.45,4.47213595499958,0.634345525531855,120.707843732554,617587.812086618,2605143.94874908,c(617587.812086618, 2605143.94874908)
322,580,"SD_070","421",172,16.9,16.15,"Y","Y","KA","9/10/23",NA,"39A","SD","CAJ","Y",NA,NA,NA,0.895,FALSE,16.15,16.9,16.525,8.45,8.075,2.48935232540515,0.29459790833197,214.362647726882,617545.275778184,2605207.83038012,c(617545.275778184, 2605207.83038012)
323,579,"SD_069","420",172,5.81,6.33,"Y","Y","KA","9/10/23",NA,"39A","SD","CAJ","Y",NA,NA,NA,0.13,FALSE,5.81,6.33,6.07,3.165,2.905,1.25626430340116,0.396923950521693,28.884823874717,617548.178236709,2605206.56184675,c(617548.178236709, 2605206.56184675)
324,578,"SD_068","428",172,12.69,10,"Y","Y","KA","9/10/23",NA,"39A","SD","CAJ","Y",NA,NA,NA,0.464,FALSE,10,12.69,11.345,6.345,5,3.90628019988326,0.615646997617535,99.6670269351362,617525.198038217,2605229.26145006,c(617525.198038217, 2605229.26145006)
325,577,"SD_012","428",172,7.25,10.25,"Y","Y","KA","9/10/23",NA,"39A","SD","CAJ","Y",NA,NA,NA,0.3,FALSE,7.25,10.25,8.75,5.125,3.625,3.62284418654736,0.706896426643387,58.3649010174729,617521.625472757,2605229.23275584,c(617521.625472757, 2605229.23275584)
326,576,"SD_013","428",172,10.6,12.71,"Y","Y","KA","9/10/23",NA,"39A","SD","CAJ","Y",NA,NA,NA,0.372,FALSE,10.6,12.71,11.655,6.355,5.3,3.50656883577095,0.551781091388032,105.813552961885,617519.236351771,2605230.13631712,c(617519.236351771, 2605230.13631712)
327,575,"SD_014","426",172,12.9,12.21,"Y","Y","KA","9/10/23",NA,"39B","SD","CAJ","Y",NA,NA,NA,0.51,FALSE,12.21,12.9,12.555,6.45,6.105,2.08121959437249,0.322669704553874,123.707279318569,617442.714815828,2605288.94700503,c(617442.714815828, 2605288.94700503)
328,574,"SD_067","427",172,12.2,13.74,"Y","Y","KA","9/10/23",NA,"39B","SD","CAJ","Y",NA,NA,NA,0.591,FALSE,12.2,13.74,12.97,6.87,6.1,3.1602056895082,0.460000828167133,131.654723333987,617437.108214285,2605287.97925499,c(617437.108214285, 2605287.97925499)
329,573,"SD_066","423",172,9.5,11.44,"Y","Y","KA","9/10/23",NA,"39B","SD","CAJ","Y",NA,NA,NA,0.418,FALSE,9.5,11.44,10.47,5.72,4.75,3.18683228300455,0.557138511014782,85.3570723980347,617440.478057395,2605292.06640053,c(617440.478057395, 2605292.06640053)
330,572,"SD_015","428",172,13.2,10.09,"Y","Y","KA","9/10/23",NA,"39B","SD","CAJ","Y",NA,NA,NA,0.55,FALSE,10.09,13.2,11.645,6.6,5.045,4.2553466368793,0.644749490436258,104.605610586579,617490.706268548,2605329.56417942,c(617490.706268548, 2605329.56417942)
331,571,"SD_016","427",172,8.79,6.5,"Y","Y","KA","9/10/23",NA,"39B","SD","CAJ","Y",NA,NA,NA,0.337,FALSE,6.5,8.79,7.645,4.395,3.25,2.9586356653025,0.673182176405576,44.8737240657132,617490.533183878,2605329.93188949,c(617490.533183878, 2605329.93188949)
332,570,"SD_043","427",190,8.15,6.8,"Y","Y","KA","9/10/23",NA,"39B","SD","CAJ","Y",NA,NA,NA,0.214741705311288,TRUE,6.8,8.15,7.475,4.075,3.4,2.24624686978079,0.551226225713077,43.5267662154866,617495.447427655,2605332.37050093,c(617495.447427655, 2605332.37050093)
333,569,"SD_042","425",172,8.16,6.37,"Y","Y","KA","9/10/23",NA,"39B","SD","CAJ","Y",NA,NA,NA,0.406,FALSE,6.37,8.16,7.265,4.08,3.185,2.54993627371352,0.624984380812138,40.8243682148686,617489.499121678,2605331.58453576,c(617489.499121678, 2605331.58453576)
334,568,"SD_044","425",172,3.92,5.22,"Y","Y","KA","9/10/23",NA,"39B","SD","CAJ","Y",NA,NA,NA,0.17,FALSE,3.92,5.22,4.57,2.61,1.96,1.7235138525698,0.660350135084215,16.0711313787039,617491.877851372,2605331.97273677,c(617491.877851372, 2605331.97273677)
335,567,"SD_032","426",172,9.53,9.41,"Y","Y","KA","9/10/23",NA,"40A","SD","CAJ","Y",NA,NA,NA,0.284,FALSE,9.41,9.53,9.47,4.765,4.705,0.753790421801708,0.158193163022394,70.432386718442,617491.158839826,2605336.76526222,c(617491.158839826, 2605336.76526222)
336,566,"SD_033","426",172,4,6.59,"Y","Y","KA","9/10/23",NA,"40A","SD","CAJ","Y",NA,NA,NA,0.239,FALSE,4,6.59,5.295,3.295,2,2.61859217901528,0.794716898031952,20.7030955871567,617491.176621894,2605334.55080541,c(617491.176621894, 2605334.55080541)
337,198,"SD_017","449",172,3.45,3.97,"Y","Y","KA","9/11/23",NA,"40A","SD","CAJ","Y",NA,NA,NA,0.078,FALSE,3.45,3.97,3.71,1.985,1.725,0.982140519477737,0.494781118124805,10.7572059449732,616430.216846301,2605764.55901958,c(616430.216846301, 2605764.55901958)
338,190,"SD_018","450",172,6.93,5.15,"Y","Y","KA","9/11/23","many sprouts","40A","SD","CAJ","Y",NA,NA,NA,0.318852630536428,TRUE,5.15,6.93,6.04,3.465,2.575,2.31853401959083,0.6691295871835,28.0304677525732,616351.588312036,2605768.36261349,c(616351.588312036, 2605768.36261349)
339,188,"SD_019","450",172,23.1,20.07,"Y","Y","KA","9/11/23",NA,"40A","SD","CAJ","Y",NA,NA,NA,1.417,FALSE,20.07,23.1,21.585,11.55,10.035,5.71850286351244,0.49510847303138,364.123940319835,616451.657836684,2605721.17602536,c(616451.657836684, 2605721.17602536)
340,193,"SD_020","452",172,7.18,7.75,"Y","Y","KA","9/11/23",NA,"40A","SD","CAJ","Y",NA,NA,NA,0.32,FALSE,7.18,7.75,7.465,3.875,3.59,1.45860378444593,0.376413879857015,43.703480802251,616463.572128805,2605699.12494349,c(616463.572128805, 2605699.12494349)
341,560,"SD_021","452",172,10.77,7.99,"Y","Y","KA","9/11/23",NA,"40A","SD","CAJ","Y",NA,NA,NA,0.39,FALSE,7.99,10.77,9.38,5.385,3.995,3.61084477650314,0.670537562953229,67.5853183761262,616453.400413638,2605694.61478447,c(616453.400413638, 2605694.61478447)
342,559,"SD_022","454",172,7.96,9.05,"Y","Y","KA","9/11/23",NA,"40A","SD","CAJ","Y",NA,NA,NA,0.268,FALSE,7.96,9.05,8.505,4.525,3.98,2.15295726850302,0.47579166154763,56.5785128948254,616456.993420716,2605692.05969488,c(616456.993420716, 2605692.05969488)
343,558,"SD_023","454",172,17.27,15.02,"Y","Y","KA","9/11/23",NA,"40B","SD","CAJ","Y",NA,NA,NA,0.653394980084788,TRUE,15.02,17.27,16.145,8.635,7.51,4.26182179355261,0.493552031679515,203.728670753746,616460.512975727,2605698.73149104,c(616460.512975727, 2605698.73149104)
344,557,"SD_024","448",172,25.45,17.67,"Y","Y","KA","9/11/23",NA,"40B","SD","CAJ","Y",NA,NA,NA,1.28511244644194,TRUE,17.67,25.45,21.56,12.725,8.835,9.15796920719872,0.719683238286737,353.194732177078,616473.582005825,2605638.48788451,c(616473.582005825, 2605638.48788451)
345,556,"SD_025","446",172,13.71,15.9,"Y","Y","KA","9/11/23",NA,"40B","SD","CAJ","Y",NA,NA,NA,0.374,FALSE,13.71,15.9,14.805,7.95,6.855,4.02634760049353,0.506458817672142,171.208160240846,616480.265050742,2605632.45096311,c(616480.265050742, 2605632.45096311)
346,555,"SD_026","449",172,2.8,6.79,"Y","Y","KA","9/11/23",NA,"40B","SD","CAJ","Y",NA,NA,NA,0.112,FALSE,2.8,6.79,4.795,3.395,1.4,3.09289912541615,0.91101594268517,14.9319898825123,616488.542337601,2605618.49111458,c(616488.542337601, 2605618.49111458)
347,554,"SD_027","449",172,4.91,2.3,"Y","Y","KA","9/11/23",NA,"40B","SD","CAJ","Y",NA,NA,NA,0.093,FALSE,2.3,4.91,3.605,2.455,1.15,2.16899170122894,0.883499674635005,8.86950145924738,616488.913428706,2605614.6185321,c(616488.913428706, 2605614.6185321)
348,553,"SD_028","449",172,15.49,10.08,"Y","Y","KA","9/11/23",NA,"40B","SD","CAJ","Y",NA,NA,NA,0.235,FALSE,10.08,15.49,12.785,7.745,5.04,5.88076738189839,0.759298564480101,122.631440914347,616486.768025895,2605606.29672696,c(616486.768025895, 2605606.29672696)
349,552,"SD_029","449",172,4.57,5.13,"Y","Y","KA","9/11/23",NA,"40B","SD","CAJ","Y",NA,NA,NA,0.144,FALSE,4.57,5.13,4.85,2.565,2.285,1.16533257055658,0.454320690275469,18.4129530825061,616480.249207005,2605613.07315103,c(616480.249207005, 2605613.07315103)
350,551,"SD_030","452",172,3.88,3.2,"Y","Y","KA","9/11/23",NA,"40B","SD","CAJ","Y",NA,NA,NA,0.112,FALSE,3.2,3.88,3.54,1.94,1.6,1.0970870521522,0.565508789769174,9.75150359674272,616477.354276393,2605613.41920105,c(616477.354276393, 2605613.41920105)
351,549,"SD_045","449",172,9.1,14.45,"Y","Y","KA","9/11/23",NA,"41A","SD","CAJ","Y",NA,NA,NA,0.742,FALSE,9.1,14.45,11.775,7.225,4.55,5.61231903939895,0.776791562546568,103.275931495947,616476.896816747,2605606.77178105,c(616476.896816747, 2605606.77178105)
352,548,"SD_046","449",172,11.09,8.31,"Y","Y","KA","9/11/23",NA,"41A","SD","CAJ","Y",NA,NA,NA,0.438,FALSE,8.31,11.09,9.7,5.545,4.155,3.67192047844176,0.662203873479128,72.3806454025657,616476.896816747,2605606.77178105,c(616476.896816747, 2605606.77178105)
353,547,"SD_047","451",172,12.35,8.83,"Y","Y","KA","9/11/23",NA,"41A","SD","CAJ","Y",NA,NA,NA,0.33,FALSE,8.83,12.35,10.59,6.175,4.415,4.31722132858625,0.699145154426922,85.6480624175734,616473.403689482,2605596.77830397,c(616473.403689482, 2605596.77830397)
354,546,"SD_048","447",172,11.73,14.79,"Y","Y","KA","9/11/23",NA,"41A","SD","CAJ","Y",NA,NA,NA,0.916,FALSE,11.73,14.79,13.26,7.395,5.865,4.5041980418272,0.609086956298472,136.256135553884,616483.83521335,2605590.03302933,c(616483.83521335, 2605590.03302933)
